Name,Min,Cmp,PassAtt,Cmp%,PassTotDist,PassPrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xA,KP,PassFinThird,PPA,CrsPA,PassProg,SCA,PassLiveShot,PassDeadShot,DribShot,ShLSh,Fld,DefShot,GCA,PassLiveGoal,PassDeadGoal,DribGoal,ShGoal,FldGoal,DefGoal,Tkl,TklW,TacklesDef3rd,TacklesMid3rd,TacklesAtt3rd,DribTackled,DribContest,DribTackled%,Past,Press,SuccPress,SuccPress%,PressDef3rd,PressMid3rd,PressAtt3rd,Blocks,BlockSh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,TouchDef3rd,TouchMid3rd,TouchAtt3rd,AttPen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,ProgCarries,CarriesFinThird,CPA,Mis,Dis,Targ,Rec,Rec%,ProgPassRec,Gls,PK,PKatt,Sh,SoT,CrdY,CrdR,xG,npxG,rating21,Position,IsLowInvolvement
Shkodran Mustafi,1084.0,488.0,608.0,1011.4,12047.0,3913.0,87.0,100.0,1165.3,277.0,315.0,1103.9,121.0,185.0,861.1,0.0,0.0,1.0,35.0,1.0,0.0,39.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,13.0,1.0,0.0,5.0,11.0,450.0,6.0,120.0,38.0,543.8,82.0,36.0,2.0,28.0,15.0,1.0,13.0,27.0,41.0,98.0,1.0,787.0,172.0,499.0,321.0,27.0,14.0,749.0,1.0,4.0,100.0,1.0,0.0,440.0,3004.0,1540.0,28.0,3.0,0.0,3.0,0.0,482.0,466.0,1344.5,1.0,1.0,0.0,0.0,10.0,2.0,1.0,0.0,0.4,0.4,78.0,Midfielder,False
Shon Weissman,2133.0,262.0,353.0,2274.0,3360.0,499.0,177.0,212.0,2581.3,62.0,87.0,1705.2,11.0,17.0,666.7,1.0,1.5,17.0,7.0,9.0,0.0,17.0,32.0,24.0,0.0,1.0,4.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,11.0,9.0,4.0,4.0,3.0,6.0,20.0,416.7,14.0,434.0,110.0,792.5,38.0,177.0,219.0,24.0,5.0,0.0,19.0,6.0,17.0,6.0,0.0,529.0,8.0,46.0,245.0,256.0,82.0,486.0,9.0,17.0,650.0,10.0,1.0,275.0,1125.0,526.0,29.0,7.0,7.0,41.0,20.0,896.0,326.0,1144.0,100.0,6.0,0.0,0.0,38.0,16.0,3.0,0.0,5.4,5.4,75.0,Midfielder,False
Sidnei,697.0,462.0,510.0,854.3,9771.0,2627.0,130.0,134.0,779.9,254.0,271.0,937.0,73.0,96.0,620.7,0.0,0.0,0.0,11.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,8.0,4.0,0.0,3.0,10.0,250.0,7.0,64.0,16.0,307.0,36.0,25.0,3.0,10.0,4.0,0.0,6.0,10.0,22.0,39.0,0.0,591.0,70.0,332.0,278.0,13.0,3.0,578.0,0.0,1.0,0.0,0.0,0.0,388.0,1985.0,772.0,20.0,6.0,0.0,1.0,2.0,421.0,420.0,898.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2,0.2,79.0,Low Involvement,True
Sidnei Tavares,85.0,19.0,26.0,172.0,309.0,52.0,11.0,16.0,166.7,7.0,8.0,87.5,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,7.0,38.9,8.0,9.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,38.0,0.0,8.0,24.0,10.0,1.0,37.0,1.0,1.0,100.0,1.0,0.0,28.0,139.0,54.0,2.0,1.0,0.0,1.0,3.0,37.0,30.0,156.8,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,54.0,Low Involvement,True
Sidy Sarr,463.0,176.0,216.0,717.0,3829.0,887.0,65.0,73.0,823.6,63.0,75.0,598.0,41.0,59.0,481.9,0.0,0.5,3.0,14.0,3.0,0.0,16.0,6.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,5.0,5.0,0.0,1.0,11.0,50.0,10.0,71.0,21.0,278.9,25.0,39.0,7.0,3.0,1.0,0.0,2.0,4.0,14.0,12.0,0.0,264.0,10.0,77.0,157.0,47.0,7.0,255.0,5.0,5.0,400.0,5.0,0.0,173.0,749.0,381.0,9.0,1.0,0.0,4.0,3.0,195.0,166.0,678.3,7.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,0.4,0.4,69.0,Low Involvement,True
Silas Wamangituka,1919.0,344.0,492.0,1716.3,5568.0,1598.0,185.0,228.0,1992.3,128.0,178.0,1695.5,25.0,52.0,885.7,4.0,5.1,23.0,12.0,18.0,9.0,30.0,61.0,41.0,0.0,6.0,7.0,3.0,4.0,10.0,6.0,0.0,1.0,1.0,0.0,2.0,50.0,30.0,28.0,16.0,6.0,21.0,47.0,751.7,26.0,313.0,90.0,760.9,93.0,129.0,91.0,39.0,2.0,0.0,37.0,23.0,73.0,13.0,1.0,829.0,28.0,176.0,329.0,412.0,108.0,795.0,56.0,96.0,1300.5,59.0,4.0,642.0,4075.0,2407.0,118.0,33.0,35.0,50.0,51.0,747.0,482.0,1638.9,132.0,11.0,3.0,3.0,40.0,15.0,6.0,0.0,7.2,5.0,70.0,Forward,False
Simeon Nwankwo,2943.0,545.0,704.0,2940.3,8052.0,1108.0,306.0,366.0,3204.2,176.0,227.0,2883.0,31.0,46.0,1740.0,2.0,1.6,26.0,33.0,4.0,1.0,27.0,46.0,38.0,0.0,5.0,1.0,2.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,10.0,8.0,2.0,7.0,1.0,3.0,15.0,150.0,12.0,401.0,79.0,695.9,28.0,200.0,173.0,25.0,5.0,0.0,20.0,7.0,17.0,52.0,1.0,1133.0,63.0,113.0,654.0,402.0,133.0,1037.0,32.0,48.0,1516.6,33.0,1.0,654.0,1842.0,765.0,46.0,14.0,9.0,112.0,74.0,1452.0,774.0,2110.5,233.0,20.0,8.0,8.0,54.0,24.0,1.0,0.0,16.3,10.1,71.0,Forward,False
Simon Banza,1372.0,237.0,318.0,2641.9,3746.0,661.0,125.0,162.0,2336.9,82.0,102.0,2468.8,21.0,31.0,1500.0,2.0,1.1,11.0,20.0,10.0,4.0,21.0,29.0,20.0,0.0,1.0,4.0,3.0,1.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,18.0,10.0,1.0,6.0,11.0,1.0,11.0,100.0,10.0,178.0,52.0,956.2,9.0,82.0,87.0,20.0,3.0,0.0,17.0,5.0,23.0,13.0,0.0,540.0,18.0,41.0,257.0,263.0,77.0,531.0,12.0,24.0,833.3,12.0,0.0,322.0,1375.0,727.0,37.0,13.0,3.0,52.0,34.0,693.0,406.0,1971.2,137.0,5.0,1.0,1.0,36.0,12.0,6.0,1.0,5.8,5.0,66.0,Midfielder,False
Simon Kjær,2393.0,1289.0,1459.0,2470.6,29456.0,8779.0,316.0,342.0,2569.5,683.0,716.0,2675.2,276.0,374.0,2025.1,2.0,1.0,4.0,69.0,1.0,0.0,72.0,12.0,8.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,51.0,21.0,31.0,18.0,2.0,21.0,40.0,1108.4,19.0,308.0,92.0,825.8,153.0,144.0,11.0,56.0,29.0,1.0,27.0,38.0,89.0,145.0,2.0,1765.0,297.0,1001.0,808.0,41.0,19.0,1685.0,0.0,0.0,0.0,0.0,0.0,1026.0,4866.0,2614.0,34.0,1.0,0.0,7.0,1.0,1175.0,1155.0,2749.6,1.0,0.0,0.0,0.0,15.0,2.0,3.0,0.0,1.3,1.3,80.0,Defender,False
Simon Sohm,899.0,370.0,432.0,1446.8,6782.0,1417.0,157.0,179.0,1556.3,166.0,183.0,1397.5,42.0,62.0,1003.4,0.0,0.2,5.0,26.0,3.0,0.0,34.0,12.0,9.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,11.0,11.0,6.0,1.0,7.0,14.0,325.0,7.0,153.0,31.0,329.2,52.0,77.0,24.0,10.0,1.0,0.0,9.0,3.0,21.0,10.0,0.0,510.0,13.0,136.0,316.0,92.0,6.0,500.0,9.0,15.0,500.0,10.0,1.0,320.0,1537.0,842.0,29.0,9.0,1.0,10.0,11.0,431.0,375.0,1479.9,18.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,1.2000000000000002,1.2000000000000002,61.0,Low Involvement,True
Simone Bastoni,1522.0,807.0,1067.0,1644.7,15013.0,5268.0,366.0,412.0,1939.4,304.0,372.0,1779.1,120.0,224.0,1175.8,7.0,3.5,29.0,52.0,26.0,8.0,77.0,45.0,28.0,12.0,5.0,0.0,0.0,0.0,9.0,4.0,4.0,1.0,0.0,0.0,0.0,55.0,29.0,31.0,19.0,5.0,26.0,47.0,1083.3,21.0,264.0,76.0,654.8,99.0,122.0,43.0,21.0,1.0,0.0,20.0,22.0,77.0,39.0,0.0,1272.0,45.0,371.0,603.0,414.0,35.0,1089.0,14.0,27.0,850.0,15.0,0.0,763.0,4992.0,3050.0,111.0,51.0,5.0,24.0,20.0,841.0,768.0,2012.6,40.0,1.0,0.0,0.0,21.0,4.0,7.0,0.0,1.1,1.1,62.0,Midfielder,False
Simone Edera,52.0,16.0,22.0,168.4,326.0,69.0,9.0,10.0,188.9,4.0,6.0,150.0,3.0,4.0,75.0,0.0,0.2,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,3.0,4.0,75.0,1.0,10.0,3.0,33.3,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,33.0,2.0,11.0,12.0,12.0,1.0,27.0,2.0,2.0,200.0,2.0,0.0,16.0,65.0,42.0,3.0,0.0,1.0,1.0,0.0,20.0,14.0,143.8,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.1,0.1,66.0,Low Involvement,True
Simone Iacoponi,1193.0,627.0,726.0,1355.2,13960.0,4706.0,188.0,202.0,1490.0,311.0,335.0,1445.1,124.0,170.0,1076.1,0.0,0.0,0.0,42.0,1.0,0.0,49.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,16.0,14.0,8.0,1.0,7.0,20.0,391.7,13.0,147.0,41.0,382.3,85.0,49.0,13.0,24.0,3.0,0.0,21.0,7.0,30.0,48.0,1.0,838.0,104.0,403.0,416.0,81.0,5.0,765.0,3.0,5.0,150.0,4.0,1.0,511.0,2985.0,1768.0,44.0,8.0,0.0,6.0,0.0,572.0,548.0,1535.3,7.0,0.0,0.0,0.0,4.0,2.0,3.0,1.0,0.1,0.1,71.0,Midfielder,False
Simone Rabbi,35.0,7.0,10.0,340.0,114.0,61.0,3.0,3.0,300.0,4.0,5.0,250.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2.0,150.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,3.0,11.0,9.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,15.0,95.0,48.0,1.0,1.0,0.0,3.0,4.0,24.0,14.0,233.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,Low Involvement,True
Simone Verdi,1620.0,479.0,725.0,2072.7,10103.0,3280.0,198.0,236.0,2593.3,153.0,221.0,2158.5,116.0,236.0,1486.6,5.0,5.2,52.0,45.0,23.0,10.0,56.0,78.0,31.0,35.0,3.0,6.0,2.0,1.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,22.0,15.0,9.0,10.0,3.0,10.0,25.0,510.0,15.0,266.0,69.0,850.8,87.0,108.0,71.0,10.0,0.0,0.0,10.0,13.0,35.0,5.0,0.0,922.0,12.0,120.0,420.0,455.0,38.0,755.0,29.0,49.0,1608.3,32.0,0.0,592.0,3697.0,1922.0,95.0,33.0,9.0,26.0,35.0,751.0,574.0,2537.0,75.0,1.0,0.0,0.0,41.0,12.0,6.0,0.0,3.9,3.9,77.0,Forward,False
Simone Zaza,1491.0,245.0,333.0,2044.0,4004.0,459.0,118.0,150.0,2169.3,90.0,118.0,1920.2,24.0,35.0,1275.0,0.0,1.3,13.0,9.0,5.0,0.0,16.0,35.0,21.0,0.0,0.0,6.0,6.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,8.0,3.0,7.0,4.0,2.0,14.0,100.0,12.0,236.0,57.0,601.3,20.0,85.0,131.0,15.0,2.0,0.0,13.0,5.0,19.0,6.0,0.0,560.0,7.0,43.0,252.0,289.0,91.0,545.0,9.0,21.0,516.7,12.0,3.0,323.0,1053.0,371.0,24.0,8.0,7.0,52.0,22.0,817.0,414.0,1438.4,107.0,6.0,0.0,0.0,58.0,17.0,4.0,0.0,8.1,8.1,77.0,Midfielder,False
Sinaly Diomande,1133.0,639.0,718.0,2226.8,13084.0,4648.0,192.0,210.0,2032.6,351.0,381.0,2161.9,85.0,108.0,1428.1,0.0,0.2,4.0,37.0,3.0,0.0,40.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,8.0,4.0,0.0,8.0,19.0,250.0,11.0,110.0,34.0,784.1,62.0,39.0,9.0,22.0,14.0,1.0,8.0,23.0,35.0,85.0,1.0,880.0,122.0,441.0,442.0,57.0,17.0,856.0,6.0,8.0,375.0,6.0,0.0,542.0,2785.0,1602.0,34.0,10.0,1.0,1.0,1.0,607.0,591.0,2404.4,5.0,0.0,0.0,0.0,16.0,3.0,3.0,0.0,1.0,1.0,64.0,Midfielder,False
Siriki Sanogo,10.0,8.0,8.0,100.0,115.0,4.0,4.0,4.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,6.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,Low Involvement,True
Sofian Chakla,910.0,132.0,214.0,700.3000000000001,2698.0,922.0,42.0,55.0,974.7,63.0,83.0,889.9,24.0,68.0,381.9,0.0,0.1,1.0,9.0,0.0,0.0,17.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,10.0,2.0,1.0,3.0,5.0,300.0,2.0,76.0,25.0,365.0,46.0,29.0,1.0,6.0,3.0,0.0,3.0,13.0,26.0,98.0,0.0,346.0,55.0,198.0,150.0,13.0,8.0,333.0,0.0,1.0,0.0,1.0,0.0,115.0,800.0,407.0,12.0,2.0,0.0,0.0,1.0,98.0,91.0,1103.5,2.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.2,0.2,66.0,Low Involvement,True
Sofiane Alakouch,1505.0,726.0,912.0,1607.7,12649.0,5072.0,343.0,382.0,1777.5,302.0,359.0,1604.9,67.0,127.0,929.1,2.0,1.2000000000000002,5.0,62.0,11.0,1.0,65.0,16.0,12.0,1.0,1.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,62.0,32.0,36.0,15.0,11.0,31.0,47.0,1335.0,16.0,262.0,87.0,628.2,150.0,73.0,39.0,35.0,2.0,0.0,33.0,34.0,96.0,46.0,0.0,1142.0,56.0,374.0,566.0,249.0,14.0,948.0,22.0,34.0,1010.0,23.0,1.0,657.0,2765.0,1713.0,67.0,21.0,4.0,13.0,21.0,670.0,620.0,1843.1,24.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.2,0.2,74.0,Midfielder,False
Sofiane Boufal,732.0,207.0,285.0,1056.7,3407.0,796.0,105.0,128.0,1178.7,81.0,99.0,1149.3,17.0,39.0,409.4,0.0,0.3,5.0,19.0,8.0,1.0,19.0,18.0,10.0,0.0,3.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,13.0,10.0,5.0,2.0,10.0,25.0,610.0,15.0,144.0,42.0,451.8,56.0,63.0,25.0,15.0,1.0,0.0,14.0,5.0,22.0,1.0,0.0,433.0,2.0,70.0,230.0,181.0,26.0,425.0,40.0,67.0,804.3,43.0,2.0,366.0,1781.0,1043.0,52.0,22.0,5.0,12.0,40.0,386.0,316.0,1169.5,35.0,1.0,0.0,0.0,14.0,5.0,3.0,0.0,1.5,1.5,75.0,Low Involvement,True
Sofiane Diop,2023.0,776.0,985.0,2432.5,12843.0,3208.0,389.0,447.0,2690.7,283.0,342.0,2700.4,68.0,124.0,1065.7,1.0,2.3000000000000003,29.0,64.0,25.0,3.0,89.0,63.0,48.0,3.0,2.0,4.0,2.0,4.0,6.0,2.0,0.0,0.0,1.0,0.0,3.0,64.0,41.0,21.0,35.0,8.0,15.0,51.0,789.9,36.0,474.0,141.0,1046.9,117.0,231.0,126.0,40.0,1.0,0.0,39.0,16.0,80.0,11.0,0.0,1295.0,22.0,201.0,700.0,497.0,72.0,1265.0,38.0,61.0,1591.7,41.0,1.0,929.0,5038.0,2740.0,124.0,37.0,16.0,36.0,54.0,1121.0,903.0,2559.7,138.0,7.0,0.0,0.0,43.0,17.0,4.0,0.0,4.2,4.2,66.0,Defender,False
Sofyan Amrabat,2441.0,1234.0,1390.0,2742.9,26068.0,5566.0,427.0,486.0,2672.5,542.0,580.0,2916.9,245.0,279.0,2521.2,0.0,0.4,11.0,126.0,15.0,5.0,111.0,34.0,31.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,60.0,42.0,22.0,31.0,7.0,23.0,62.0,831.7,39.0,567.0,154.0,839.6,161.0,316.0,90.0,46.0,5.0,0.0,41.0,21.0,81.0,20.0,0.0,1649.0,41.0,305.0,1158.0,308.0,12.0,1599.0,40.0,55.0,1854.1,41.0,2.0,1239.0,7143.0,3062.0,108.0,35.0,1.0,18.0,54.0,1270.0,1175.0,2828.9,50.0,0.0,0.0,0.0,9.0,3.0,7.0,0.0,0.5,0.5,77.0,Defender,False
Solly March,1672.0,681.0,975.0,1438.7,12847.0,4328.0,319.0,374.0,1772.2,261.0,350.0,1469.9,94.0,205.0,974.9,1.0,1.7000000000000002,27.0,39.0,34.0,13.0,77.0,52.0,39.0,7.0,4.0,2.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,56.0,35.0,29.0,18.0,9.0,15.0,33.0,716.7,18.0,240.0,71.0,607.7,86.0,84.0,70.0,50.0,6.0,0.0,44.0,19.0,75.0,16.0,0.0,1197.0,49.0,274.0,468.0,548.0,59.0,1012.0,35.0,54.0,1291.7,37.0,4.0,754.0,4959.0,2728.0,140.0,35.0,19.0,17.0,26.0,801.0,670.0,1721.0,67.0,2.0,0.0,0.0,22.0,4.0,0.0,0.0,1.7,1.7,75.0,Midfielder,False
Son,1106.0,485.0,637.0,2032.5,9205.0,3330.0,206.0,245.0,2133.6,206.0,243.0,2254.9,65.0,115.0,1396.4,0.0,1.1,18.0,27.0,28.0,15.0,70.0,34.0,27.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,12.0,7.0,10.0,2.0,7.0,23.0,375.0,16.0,160.0,43.0,726.7,47.0,63.0,50.0,23.0,2.0,0.0,21.0,15.0,34.0,23.0,0.0,766.0,41.0,171.0,336.0,298.0,31.0,633.0,12.0,24.0,700.0,16.0,1.0,442.0,2012.0,1125.0,49.0,25.0,1.0,15.0,11.0,512.0,434.0,2407.4,44.0,0.0,0.0,0.0,8.0,5.0,3.0,0.0,0.5,0.5,71.0,Midfielder,False
Soualiho Meïté,1508.0,555.0,668.0,2388.5,10116.0,2003.0,251.0,295.0,2264.1,223.0,255.0,2462.9,69.0,92.0,1668.1,1.0,0.6000000000000001,12.0,58.0,9.0,1.0,39.0,35.0,26.0,0.0,4.0,3.0,1.0,1.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,26.0,18.0,15.0,8.0,3.0,11.0,38.0,309.9,27.0,281.0,85.0,809.5,102.0,130.0,49.0,39.0,2.0,0.0,37.0,18.0,44.0,28.0,1.0,862.0,30.0,221.0,490.0,198.0,15.0,852.0,37.0,52.0,1395.1,37.0,0.0,595.0,2901.0,1556.0,58.0,18.0,0.0,18.0,24.0,653.0,577.0,2609.1,39.0,1.0,0.0,0.0,15.0,7.0,2.0,0.0,0.9,0.9,76.0,Midfielder,False
Souleyman Doumbia,2222.0,1033.0,1265.0,2175.3,16764.0,6027.0,553.0,609.0,2431.0,399.0,465.0,2296.6,70.0,155.0,1195.5,1.0,2.7,17.0,43.0,19.0,5.0,77.0,25.0,22.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,57.0,34.0,33.0,21.0,3.0,16.0,37.0,568.3,21.0,267.0,85.0,870.9,114.0,102.0,51.0,46.0,5.0,0.0,41.0,40.0,97.0,59.0,1.0,1535.0,71.0,483.0,769.0,392.0,19.0,1295.0,33.0,49.0,1408.3,37.0,1.0,921.0,5085.0,2978.0,128.0,45.0,5.0,30.0,27.0,950.0,878.0,2500.2,52.0,0.0,0.0,0.0,7.0,2.0,8.0,0.0,0.4,0.4,68.0,Defender,False
Stanislav Lobotka,154.0,114.0,127.0,1251.6,2059.0,343.0,52.0,53.0,1075.0,43.0,50.0,1101.1,15.0,18.0,866.7,0.0,0.0,0.0,7.0,1.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,21.0,5.0,225.0,4.0,10.0,7.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,135.0,1.0,27.0,102.0,15.0,1.0,134.0,2.0,3.0,200.0,2.0,0.0,99.0,562.0,214.0,7.0,3.0,0.0,0.0,0.0,122.0,114.0,1259.2,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,78.0,Low Involvement,True
Stanley N'Soki,1246.0,891.0,1027.0,1473.9,16863.0,5970.0,334.0,366.0,1571.2,446.0,500.0,1473.3,102.0,140.0,1185.0,0.0,0.1,3.0,64.0,3.0,3.0,76.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,25.0,20.0,10.0,3.0,13.0,21.0,616.8,8.0,125.0,50.0,622.4,70.0,43.0,12.0,31.0,7.0,0.0,24.0,23.0,56.0,47.0,2.0,1184.0,104.0,525.0,644.0,78.0,16.0,1135.0,4.0,9.0,333.3,6.0,0.0,777.0,4140.0,2300.0,63.0,5.0,2.0,8.0,14.0,854.0,832.0,1639.3,6.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.6000000000000001,0.6000000000000001,73.0,Midfielder,False
Stefan Bell,1266.0,418.0,531.0,1270.7,8518.0,3044.0,143.0,161.0,1422.8,205.0,235.0,1410.0,68.0,126.0,920.8,1.0,1.2000000000000002,3.0,15.0,2.0,0.0,28.0,6.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,17.0,20.0,5.0,0.0,10.0,20.0,616.7,10.0,130.0,57.0,687.7,77.0,47.0,6.0,23.0,12.0,0.0,11.0,38.0,63.0,127.0,1.0,739.0,124.0,469.0,280.0,28.0,15.0,709.0,0.0,0.0,0.0,0.0,0.0,320.0,1914.0,1010.0,10.0,0.0,0.0,1.0,4.0,324.0,314.0,1546.5,4.0,1.0,0.0,0.0,7.0,2.0,6.0,0.0,0.4,0.4,73.0,Midfielder,False
Stefan Ilsanker,1578.0,708.0,883.0,2090.3,13924.0,4416.0,261.0,289.0,2374.6,347.0,410.0,2135.9,91.0,156.0,1103.5,0.0,0.2,5.0,58.0,5.0,1.0,66.0,13.0,10.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,28.0,26.0,18.0,2.0,14.0,38.0,573.3,24.0,296.0,87.0,781.0,133.0,142.0,21.0,43.0,13.0,0.0,30.0,24.0,70.0,60.0,1.0,1079.0,130.0,434.0,588.0,111.0,12.0,1047.0,10.0,12.0,800.0,10.0,0.0,553.0,2874.0,1470.0,49.0,13.0,1.0,6.0,5.0,647.0,612.0,2342.3,15.0,1.0,0.0,0.0,13.0,4.0,4.0,0.0,1.3,1.3,74.0,Midfielder,False
Stefan Lainer,2768.0,1289.0,1706.0,2475.7,22635.0,9716.0,593.0,673.0,2900.5,536.0,686.0,2478.8,134.0,265.0,1598.3,2.0,2.5,34.0,97.0,33.0,16.0,148.0,58.0,45.0,3.0,2.0,1.0,4.0,3.0,6.0,3.0,1.0,0.0,0.0,2.0,0.0,60.0,39.0,27.0,22.0,11.0,27.0,70.0,1195.3,43.0,440.0,136.0,1074.7,155.0,192.0,93.0,77.0,9.0,0.0,68.0,40.0,100.0,88.0,2.0,2075.0,118.0,595.0,983.0,627.0,59.0,1788.0,19.0,36.0,1100.0,20.0,1.0,1201.0,5739.0,3531.0,176.0,58.0,11.0,29.0,34.0,1408.0,1268.0,2963.1,95.0,2.0,0.0,0.0,24.0,7.0,2.0,0.0,2.4,2.4,80.0,Defender,False
Stefan Mitrović,2784.0,1118.0,1242.0,2825.6,26991.0,8281.0,220.0,231.0,2805.9,606.0,642.0,2979.1,281.0,351.0,2438.3,0.0,0.0,3.0,44.0,1.0,0.0,40.0,11.0,7.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,24.0,28.0,6.0,1.0,17.0,31.0,1033.3,14.0,235.0,91.0,1248.9,176.0,57.0,2.0,37.0,15.0,1.0,22.0,30.0,65.0,151.0,2.0,1499.0,235.0,944.0,621.0,31.0,21.0,1446.0,2.0,2.0,200.0,2.0,0.0,893.0,5768.0,3238.0,42.0,1.0,0.0,5.0,5.0,966.0,947.0,3106.7,9.0,2.0,0.0,0.0,12.0,5.0,3.0,1.0,0.8,0.8,74.0,Midfielder,False
